"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold"
"376",0.911797370584377,0.91179620197389,2.39587258226613,780240.619773656,0,3,-346093.21273571,692194.425471421,692234.124446151,866501.230343408,150953,693,0.495,0.0088,2.39584877515194,32,0.78
"377",0.916421809589353,0.916421191290855,2.71829953626461,1482167.28899835,0,3,-653965.131479093,1307938.26295819,1307980.29287856,1997649.95376795,270349,693,0.495,0.0168,2.71828445422114,33,0.78
"378",0.892458601157526,0.892457033327241,1.61908250032055,569231.637851078,0,3,-260765.198531257,521538.397062515,521577.713492622,359620.619776086,137185,693,0.495,0.0117,1.61906479733612,34,0.78
"379",0.890742212878851,0.890734187184715,0.94528242483039,110986.314427001,0,3,-37103.9223088544,74215.8446177088,74248.6929160515,24328.9271545484,27227,693,0.495,0.0171,0.945230351283072,35,0.78
"380",0.812662345414423,0.812655492015682,2.29200959848067,118578.004304819,0,3,-122923.497372543,245854.994745087,245890.631246147,287198.348334169,54670,693,0.495,0.0183,2.29194671439599,36,0.78
"381",0.878930118381126,0.878928155764708,1.9747038606209,447835.914413271,0,3,-259015.064363841,518038.128727683,518077.020792474,481099.201676352,123376,693,0.495,0.0139,1.97467985269575,37,0.78
"382",0.886970171205064,0.886968700936599,2.03314055035096,603270.893875639,0,3,-327273.380364181,654554.760728362,654594.533243214,635566.836129757,153754,693,0.495,0.0233,2.03312071563969,38,0.78
"383",0.928408625077977,0.928407009767344,1.96666313604982,574755.47176718,0,3,-185732.216653116,371472.433306233,371510.002840742,342842.459035299,88641,693,0.495,-0.0137,1.96662985664383,39,0.78
"384",0.877387326343508,0.877384640061112,1.94688619405266,326617.680940706,0,3,-190355.736729056,380719.473458113,380757.160688055,346014.917951496,91288,693,0.495,0.0176,1.94685420455442,40,0.78
"385",0.932754795211614,0.932753128209338,1.91483735518167,559540.205170728,0,3,-166892.894589902,333793.789179804,333830.98221335,295814.12396556,80678,693,0.495,0.0165,1.91480175469663,41,0.78
"386",0.859553584386227,0.859550781540091,2.03840117059675,306671.69820597,0,3,-213577.772309457,427163.544618914,427201.605111108,416409.585444128,100217,693,0.495,0.0166,2.03837066147045,42,0.78
"387",0.948716828748155,0.948714368651673,1.13392092892234,385642.122538831,0,3,-64401.4312003349,128810.86240067,128845.414946656,53606.6010527214,41692,693,0.495,0.0099,1.13388013477461,43,0.78
"388",0.911501867975605,0.911498445046056,2.28272975028256,266292.909313376,0,3,-116056.285511086,232120.571022172,232155.984802739,269448.107029071,51709,693,0.495,0.0135,2.28266353462105,1,0.81
"389",0.952448872137107,0.952446467832829,0.933985420273714,396143.233931393,0,3,-53427.2785524914,106862.557104983,106896.899197896,34504.9643108033,39555,693,0.495,0.0108,0.933950003804397,2,0.81
"390",0.810707660723876,0.810701513471602,1.89544102446991,131881.306407518,0,3,-126772.686308192,253553.372616383,253589.485570632,221259.817564722,61586,693,0.495,0.004,1.89539486044452,3,0.81
"391",0.94227637760074,0.942274957463154,1.70575579772094,663510.625116959,0,3,-158765.265369699,317538.530739399,317575.754147774,236530.343790694,81293,693,0.495,0.0187,1.7057243243729,4,0.81
"392",0.914093008674184,0.914089047910159,1.17334737432762,230787.04079444,0,3,-68489.9668786032,136987.933757206,137022.644956756,59721.7806152442,43379,693,0.495,-0.0106,1.17330680331913,5,0.81
"393",0.972511896578688,0.972511337400051,1.35598193275945,1739179.2761864,0,3,-169447.796193923,338903.592387847,338941.57627814,180772.351285689,98316,693,0.495,0.0194,1.35596124511602,6,0.81
"394",0.961259797362285,0.961258628182046,1.17345505253027,822165.620907027,0,3,-104634.762112389,209277.524224779,209313.930315835,91252.1983089046,66269,693,0.495,0.0188,1.17342849225595,7,0.81
"395",0.923794650915381,0.923793891690005,2.41866666240936,1216759.44947176,0,3,-462151.503013415,924311.006026829,924351.845249506,1174347.89634586,200745,693,0.495,0.0176,2.41864858993268,8,0.81
"396",0.902535801429603,0.902534318520533,2.91885475803744,608625.181544124,0,3,-327333.541310809,654675.082621618,654714.228240227,1119916.28680017,131450,693,0.495,0.0173,2.91882145102188,9,0.81
"397",0.91821970669067,0.918218101219497,2.62543582185356,571931.606461069,0,3,-242899.312894457,485806.625788914,485844.75199263,702229.323646209,101877,693,0.495,-0.0184,2.62539716674241,10,0.81
"398",0.954843250162974,0.954841746216334,1.70914362544005,634891.707468743,0,3,-117399.924701485,234807.849402971,234843.861400717,175419.295711493,60051,693,0.495,0.0249,1.7091009347374,11,0.81
"399",0.908919395209198,0.90891776176937,2.0839835021946,556444.981818818,0,3,-240132.025116459,480272.050232919,480310.538177425,484329.936716998,111520,693,0.495,0.0175,2.08395547213555,12,0.81
"400",0.940250479954072,0.94024968332567,2.04781927468737,1180287.41810457,0,3,-320374.820166913,640757.640333826,640797.314136111,629059.728649859,150006,693,0.495,0.0131,2.04779879762086,13,0.81
"401",0.907364759468393,0.907362346526804,1.97673941803707,376040.913596651,0,3,-161276.735879273,322561.471758545,322598.466816896,300025.567242812,76782,693,0.495,0.0167,1.97670080192599,14,0.81
"402",0.949885736707207,0.949883661496503,1.39277846956952,457729.77887996,0,3,-84536.8027883912,169081.605576782,169116.746406956,93689.9994300867,48298,693,0.495,0.0109,1.39273521580366,15,0.81
"403",0.921902839464143,0.921899401029743,1.70962648173801,268117.035870149,0,3,-88821.8916854495,177651.783370899,177686.678994685,132772.144290902,45426,693,0.495,0.012,1.70957003140758,16,0.81
"404",0.909313675832874,0.909311761609672,1.47815063561173,475030.119350657,0,3,-171475.872162755,342959.74432551,342997.580440649,207022.051322751,94750,693,0.495,-0.006,1.47812723536579,17,0.81
"405",0.886068701148029,0.886067116237424,2.70303631217091,559065.412435821,0,3,-346967.927411664,693943.854823329,693983.358787112,1050441.89068756,143770,693,0.495,0.0169,2.70300811093967,18,0.81
"406",0.87918643669921,0.879184881887127,3.47277143330657,565461.541108207,0,3,-413991.212917837,827990.425835673,828030.241098194,1874218.33875824,155406,693,0.495,0.0209,3.47273791412628,19,0.81
"407",0.779473139357137,0.779468764258226,4.79045993418203,178161.26105801,0,3,-300982.260257913,601972.520515827,602010.604606205,2313438.92826894,100810,693,0.495,-0.025,4.79038865623811,20,0.81
"408",0.936291233067804,0.936287708183056,1.28315286130848,265623.218928062,0,3,-60307.7222040582,120623.444408116,120657.426247675,59517.0047847206,36148,693,0.495,0.018,1.28309961881935,21,0.81
"409",0.779315006705137,0.779309355577951,2.48110956841086,137904.347413794,0,3,-181801.493473089,363610.986946179,363648.050234809,480794.624038992,78103,693,0.495,-0.0127,2.48106191906139,22,0.81
"410",0.874910529155564,0.874908539170425,2.884414817519,439656.815527255,0,3,-311570.376165176,623148.752330351,623187.719643948,1045963.07625601,125719,693,0.495,-0.0281,2.88438040311232,23,0.81
"411",0.93800384820882,0.938002112302683,1.37127364557604,540354.01338726,0,3,-123908.32057877,247824.64115754,247861.347106451,134312.59770858,71428,693,0.495,0.0215,1.37124484950619,24,0.81
"412",0.91975329929745,0.919751899661968,2.89672514068793,657137.741492768,0,3,-284671.47868847,569350.957376939,569389.55666669,962181.084688245,114668,693,0.495,0.0311,2.89668724866527,25,0.81
"413",0.845754031865684,0.845752686712999,2.52278225178472,628742.03130888,0,3,-537638.122687496,1075284.24537499,1075325.61720114,1459592.98496909,229336,693,0.495,0.0079,2.52276575138247,26,0.81
"414",0.692613175172461,0.692603273043934,3.24138112833354,69945.888221963,0,3,-161113.013385967,322234.026771935,322270.172003985,652299.257272869,62085,693,0.495,0.0135,3.24130281802518,27,0.81
"415",0.910937312063542,0.91093573117198,2.21454758666128,576217.454680213,0,3,-249463.8755478,498935.751095599,498974.280217989,552578.198484936,112674,693,0.495,0.0131,2.2145181055472,28,0.81
"416",0.955394797436895,0.955393836034995,1.40644753011661,993751.725691007,0,3,-163318.217416592,326644.434833185,326682.187425337,183551.359224079,92792,693,0.495,0.0199,1.40642479518104,29,0.81
"417",0.848472055672796,0.848469281248739,1.94825155622193,305819.167536255,0,3,-227848.603996902,455705.207993803,455743.613021018,414610.168486315,109232,693,0.495,-0.0073,1.94822480291576,30,0.81
"418",0.82011958472448,0.820116611985837,1.77205986864377,275880.150686042,0,3,-240965.116507049,481938.233014099,481977.047957656,380026.541468551,121020,693,0.495,0.0121,1.77203790499821,31,0.81
"419",0.912655694994608,0.91265446246695,2.381024336458,740474.819480158,0,3,-324071.229304501,648150.458609003,648189.905466587,803517.952287609,141732,693,0.495,0.0088,2.3809991376334,32,0.81
"420",0.917841045084011,0.917840380413256,2.70347665958633,1380895.78838091,0,3,-596658.315970888,1193324.63194178,1193366.30407741,1806856.16065784,247217,693,0.495,0.0168,2.70346025627231,33,0.81
"421",0.893397364303024,0.893395733669973,1.60140689048108,547883.758309052,0,3,-247098.276000899,494204.552001798,494243.676263103,335308.901776096,130750,693,0.495,0.0116,1.60138851901645,34,0.81
"422",0.887510377475747,0.887501746337673,0.924628148750899,102826.576266158,0,3,-34945.9472310135,69899.8944620269,69932.5684706186,22284.7934061139,26066,693,0.495,0.017,0.924574944480407,35,0.81
"423",0.81047995236541,0.810472527049617,2.28098538474187,109150.90684276,0,3,-114531.526783261,229071.053566521,229106.415809815,265592.146629002,51047,693,0.495,0.0182,2.2809183616597,36,0.81
"424",0.881660852989066,0.88165880694413,1.94676481365184,430909.818966924,0,3,-241201.645623507,482411.291247014,482449.925544585,438399.690392399,115676,693,0.495,0.0139,1.94673956995027,37,0.81
"425",0.889061500013821,0.889059909360862,1.99391980477102,558928.643029145,0,3,-294190.73611544,588389.47223088,588428.855252328,554564.699611952,139488,693,0.495,0.0233,1.99389836327452,38,0.81
"426",0.930193851159283,0.930192169549396,1.92969059885489,553156.744694613,0,3,-172385.235305479,344778.470610958,344815.778247321,309153.227240209,83023,693,0.495,0.0137,1.92965573553441,39,0.81
"427",0.876874280182524,0.876871420949553,1.92506165041973,306681.648207511,0,3,-178619.060018918,357246.120037836,357283.574397199,319167.395575579,86125,693,0.495,0.0175,1.92502812337137,40,0.81
"428",0.931995557172894,0.931993746545664,1.88899540482677,514736.297789733,0,3,-154368.874697148,308745.749394297,308782.656762752,268040.264485067,75117,693,0.495,0.0164,1.88895768489337,41,0.81
"429",0.858882291130119,0.85887932877504,2.02625847820067,289932.256059309,0,3,-202474.464438482,404956.928876964,404994.787051834,391168.693162822,95274,693,0.495,0.0166,2.02622657740989,42,0.81
"430",0.950489515281446,0.950486956269443,1.10688175071537,371428.314657889,0,3,-58838.2424664798,117684.48493296,117718.739105752,47408.6190935322,38695,693,0.495,0.01,1.10683884527308,43,0.81
"431",0.91636164734847,0.916357802348923,2.19557423926523,238325.554031376,0,3,-95950.2668758826,191908.533751765,191943.256552198,209717.864176641,43505,693,0.495,0.0135,2.19549854242482,1,0.84
"432",0.950111759244701,0.950108806841046,0.879259399309842,321809.572932918,0,3,-43606.8160964467,87221.6321928934,87255.3448205259,26126.8161996286,33795,693,0.495,0.0107,0.879220375747286,2,0.84
"433",0.807450326983743,0.807442992875683,1.8487560648278,110095.231804634,0,3,-106777.074233247,213562.148466494,213597.623578296,179467.04002187,52508,693,0.495,0.0039,1.84870325353671,3,0.84
"434",0.942562099396427,0.94256044555535,1.67295326174151,569923.018913429,0,3,-134307.226146598,268622.452293197,268659.04649126,194402.745905385,69460,693,0.495,0.0187,1.6729171352139,4,0.84
"435",0.909547908688838,0.909543073100839,1.13738034089713,188094.583103127,0,3,-57902.8833224511,115813.766644902,115847.885845882,48396.1430651752,37411,693,0.495,-0.0105,1.13733474019385,5,0.84
"436",0.97501286519832,0.975012289935064,1.29121531406682,1694898.56075485,0,3,-145472.634517003,290953.269034007,290990.757936338,144836.211559047,86872,693,0.495,0.0194,1.29119301950921,6,0.84
"437",0.962838556474062,0.962837248801336,1.13190989880651,736299.333441703,0,3,-87692.2620911427,175392.524182285,175428.316094241,72819.4210008021,56836,693,0.495,0.0188,1.13188002693592,7,0.84
"438",0.926142729292443,0.926141875016618,2.36057963139652,1084126.11292871,0,3,-393872.194149551,787752.388299101,787792.630520795,963523.796351133,172912,693,0.495,0.0176,2.36055915379304,8,0.84
"439",0.907366386103246,0.907364739780999,2.81464543251473,551147.497103753,0,3,-276138.958067071,552285.916134142,552324.440283484,891520.10824527,112534,693,0.495,0.0175,2.81460791599762,9,0.84
"440",0.91995278085832,0.919950975288736,2.57100789717527,509508.350789741,0,3,-209546.683366318,419101.366732637,419138.937440206,586096.105877804,88667,693,0.495,-0.0183,2.57096440394796,10,0.84
"441",0.956126450387161,0.956124766924981,1.65879092471338,567952.438465866,0,3,-100342.484025699,200692.968051398,200728.413727973,143420.986501221,52123,693,0.495,0.0249,1.65874318995167,11,0.84
"442",0.911521085931517,0.9115192289059,2.02563385437968,490850.033106592,0,3,-202481.2113418,404970.4226836,405008.281572115,390997.317661858,95291,693,0.495,0.0175,2.02560196911203,12,0.84
"443",0.941382985749141,0.941382052163937,2.02108598667602,1008352.51132508,0,3,-266544.914566551,533097.829133101,533136.791830682,512943.23932889,125574,693,0.495,0.0132,2.02106184493759,13,0.84
"444",0.909689407287986,0.909686508397245,1.8940623478333,313806.034252461,0,3,-128211.446975977,256430.893951955,256467.053460777,223524.628962233,62307,693,0.495,0.0165,1.89401675117595,14,0.84
"445",0.949128322660577,0.949125767707168,1.34545599181642,371485.569591192,0,3,-68325.1180751489,136658.236150298,136692.605150837,72087.8482115756,39822,693,0.495,0.0109,1.34540531455349,15,0.84
"446",0.92421327451756,0.924209225107954,1.66482306021785,228234.079637618,0,3,-72195.8603346516,144399.720669303,144433.842007948,103745.100447036,37431,693,0.495,0.012,1.66475634854864,16,0.84
"447",0.905477220798924,0.905474892135447,1.47682197201895,388839.877330126,0,3,-146848.44438158,293704.888763161,293742.106706281,177058.196671014,81182,693,0.495,-0.006,1.47679468553225,17,0.84
"448",0.889116903611472,0.889115125641515,2.65501195391117,500074.199762934,0,3,-298782.392756549,597572.785513098,597611.721236025,879232.805538039,124730,693,0.495,0.017,2.6549800253768,18,0.84
"449",0.880461722822206,0.880459936095396,3.41326175977172,492779.152113949,0,3,-354140.968618014,708289.937236028,708329.153940678,1558899.16397921,133807,693,0.495,0.0206,3.41322349715057,19,0.84
"450",0.801918371624319,0.801913797571869,4.49805906925407,175319.015332977,0,3,-253135.235502088,506278.471004175,506315.947871153,1752360.12270649,86611,693,0.495,-0.0254,4.49798117021894,20,0.84
"451",0.935315238246121,0.935311074035752,1.19236008519662,224608.06624869,0,3,-49551.2084223589,99110.4168447179,99143.7928367274,44168.6551682483,31067,693,0.495,0.0185,1.19230251894932,21,0.84
"452",0.776147229332286,0.776140640097738,2.45721792361095,117790.196073253,0,3,-157499.811225365,315007.622450729,315044.128442672,410246.469243989,67945,693,0.495,-0.0126,2.45716367819431,22,0.84
"453",0.876913176686144,0.876910535961351,2.87624696801742,332072.91388368,0,3,-230769.980817919,461547.961635838,461585.732720659,771206.646605606,93222,693,0.495,-0.028,2.87620068853057,23,0.84
"454",0.9396909436818,0.939689000641501,1.32099008871701,483618.864828194,0,3,-105368.129031109,210744.258062217,210780.402778836,108325.284639008,62077,693,0.495,0.0214,1.3209581700786,24,0.84
"455",0.924543104567027,0.92454155809734,2.79292900455166,597841.077906665,0,3,-238704.063169635,477416.126339271,477454.080419515,761214.950293935,97586,693,0.495,0.0311,2.79288607526963,25,0.84
"456",0.853355092539694,0.853353633654936,2.45206690236109,584936.601993283,0,3,-465580.971761807,931169.943523614,931210.788560303,1208761.51821206,201037,693,0.495,0.008,2.45204860692697,26,0.84
"457",0.695732101695776,0.695720739300634,3.10696053575796,61231.1130720479,0,3,-136714.870172831,273437.740345662,273473.294576861,516996.634350454,53557,693,0.495,0.0132,3.10687352108161,27,0.84
"458",0.911919648146809,0.911917844385879,2.18105894971753,505565.694977042,0,3,-214741.524578548,429491.049157096,429529.00639219,464584.662816104,97663,693,0.495,0.0131,2.18102545173923,28,0.84
"459",0.957883937683181,0.9578828967266,1.34151626023634,920195.861217717,0,3,-138595.056228697,277198.112457394,277235.31737199,145625.363392888,80918,693,0.495,0.0198,1.34149139285901,29,0.84
"460",0.850801069217611,0.850797918569722,1.88911410132997,270040.035954169,0,3,-194638.121302815,389284.242605629,389322.077031811,337996.51023968,94710,693,0.495,-0.0073,1.88908418259029,30,0.84
"461",0.813182182872916,0.813178705445796,1.74142873155111,233845.931198112,0,3,-212064.619219746,424137.238439492,424175.577525873,325837.948912748,107446,693,0.495,0.0119,1.74140442084249,31,0.84
"462",0.914306937781403,0.914305525277802,2.35626654110417,647295.296862616,0,3,-276165.841686741,552339.683373483,552378.508714758,673650.950864234,121335,693,0.495,0.0088,2.35623741237568,32,0.84
"463",0.919882486519083,0.919881675103889,2.67582906967331,1133676.68325797,0,3,-474579.597963864,949167.195927729,949207.969477843,1413940.24752743,197476,693,0.495,0.0167,2.67580874468256,33,0.84
"464",0.894796094041944,0.894794299212874,1.56796439366933,498541.119501586,0,3,-219073.770353254,438155.540706509,438194.228381255,288211.401596494,117230,693,0.495,0.0116,1.56794433138621,34,0.84
"465",0.879968689019687,0.879958452244199,0.878336841478916,85961.5110326724,0,3,-30235.7114711766,60479.4229423532,60511.6741276933,18091.8744620824,23451,693,0.495,0.0168,0.878280665671147,35,0.84
"466",0.808268503753236,0.80825972986026,2.25505059103956,92121.9925991458,0,3,-97559.6049559318,195127.209911864,195161.951057586,222250.989713903,43705,693,0.495,0.0182,2.25497319939658,36,0.84
"467",0.887329278991777,0.887327000859623,1.89271806038968,389498.597533011,0,3,-203468.123054681,406944.246109362,406982.254295374,354351.281515629,98915,693,0.495,0.014,1.89268935885288,37,0.84
"468",0.892164159712161,0.892162178837591,1.90893106932619,450389.021672675,0,3,-224888.176767702,449784.353535404,449822.745541953,396749.728998057,108877,693,0.495,0.023,1.90890477049878,38,0.84
"469",0.933750300636568,0.933748449310611,1.8544338539957,504368.394563964,0,3,-145758.201542829,291524.403085658,291561.116978406,246123.856441761,71570,693,0.495,0.0137,1.85439498906157,39,0.84
"470",0.876021278133284,0.876017958978693,1.85996222382004,263929.037973557,0,3,-152365.070835487,304738.141670974,304775.027040816,258438.920007979,74705,693,0.495,0.0172,1.85992487880552,40,0.84
"471",0.929377906037382,0.929375684692915,1.85131588572508,418385.315696437,0,3,-129389.601236382,258787.202472764,258823.443192973,217929.353798109,63585,693,0.495,0.0163,1.85127221385959,41,0.84
"472",0.856849215409845,0.856845814467028,2.00385627197784,251944.611087405,0,3,-177968.71363999,355945.427279979,355982.790415642,338031.782047023,84183,693,0.495,0.0166,2.00382056757109,42,0.84
"473",0.955244958038216,0.955242216702803,1.04744858945379,348459.715404776,0,3,-47847.7351139066,95703.4702278132,95737.0452408625,35824.094374561,32652,693,0.495,0.01,1.04740047403588,43,0.84
